name,platform,publisher,genre,sales_year,country,weeks,yearly,total,img,publisher_country
Super Smash Bros. for Wii U,WiiU,Nintendo,Fighting,2014,Global,7,2888156,2888156,https://www.vgchartz.com/games/boxart/full_8573628AmericaFrontccc.jpg,Japan
Pokemon X/Y,3DS,Nintendo,Role-Playing,2014,Global,65,2547336,12593760,https://www.vgchartz.com/games/boxart/full_9470074AmericaFrontccc.png,Japan
Tomodachi Life,3DS,Nintendo,Simulation,2014,Global,90,2208560,3836368,https://www.vgchartz.com/games/boxart/full_6316001AmericaFrontccc.png,Japan
Super Mario 3D World,WiiU,Nintendo,Platform,2014,Global,59,1476198,3081346,https://www.vgchartz.com/games/boxart/full_5846657AmericaFrontccc.jpg,Japan
Mario Kart 7,3DS,Nintendo,Racing,2014,Global,162,1357381,10526639,https://www.vgchartz.com/games/boxart/full_mario-kart-7_649AmericaFront.jpg,Japan
Kirby: Triple Deluxe,3DS,Nintendo,Platform,2014,Global,52,1329249,1329249,https://www.vgchartz.com/games/boxart/full_2472443AmericaFrontccc.jpg,Japan
Animal Crossing: New Leaf,3DS,Nintendo,Action,2014,Global,113,1318399,7569918,https://www.vgchartz.com/games/boxart/full_7774244AmericaFrontccc.jpg,Japan
New Super Mario Bros. 2,3DS,Nintendo,Platform,2014,Global,128,1313305,8539325,https://www.vgchartz.com/games/boxart/full_9872028AmericaFrontccc.jpg,Japan
Nintendo Land,WiiU,Nintendo,Action,2014,Global,111,1200520,4016256,https://www.vgchartz.com/games/boxart/full_6951595AmericaFrontccc.jpg,Japan
New Super Mario Bros. U,WiiU,Nintendo,Action,2014,Global,111,1119761,4627224,https://www.vgchartz.com/games/boxart/full_2519436AmericaFrontccc.jpg,Japan
Mario Party Island Tour,3DS,Nintendo,Action,2014,Global,59,1024411,1275976,https://www.vgchartz.com/games/boxart/full_7715117AmericaFrontccc.jpg,Japan
Donkey Kong Country: Tropical Freeze,WiiU,Nintendo,Platform,2014,Global,47,974471,974471,https://www.vgchartz.com/games/boxart/full_3796205AmericaFrontccc.jpg,Japan
Yoshi's New Island,3DS,Nintendo,Action,2014,Global,43,966761,966761,https://www.vgchartz.com/games/boxart/full_5999233AmericaFrontccc.jpg,Japan
Hyrule Warriors,WiiU,Nintendo,Action,2014,Global,21,835878,835878,https://www.vgchartz.com/games/boxart/full_4276770AmericaFrontccc.jpg,Japan
New Super Luigi U,WiiU,Nintendo,Platform,2014,Global,78,833820,2023031,https://www.vgchartz.com/games/boxart/full_7899849AmericaFrontccc.png,Japan
Super Mario 3D Land,3DS,Nintendo,Platform,2014,Global,166,803356,10022815,https://www.vgchartz.com/games/boxart/full_super-mario-3dland_167AmericaFront.jpg,Japan
Pokemon Omega Ruby and Alpha Sapphire,3DS,Nintendo,Role-Playing,2014,USA,6,2522094,2522094,https://www.vgchartz.com/games/boxart/full_5184866AmericaFrontccc.png,Japan
Super Smash Bros. for Nintendo 3DS,3DS,Nintendo,Fighting,2014,USA,13,2076037,2076037,https://www.vgchartz.com/games/boxart/full_4463374AmericaFrontccc.jpg,Japan
Mario Kart 8,WiiU,Nintendo,Racing,2014,USA,31,1722469,1722469,https://www.vgchartz.com/games/boxart/full_638065AmericaFrontccc.jpg,Japan
Super Smash Bros. for Wii U,WiiU,Nintendo,Fighting,2014,USA,6,1382799,1382799,https://www.vgchartz.com/games/boxart/full_8573628AmericaFrontccc.jpg,Japan
Pokemon X/Y,3DS,Nintendo,Role-Playing,2014,USA,64,922270,4001533,https://www.vgchartz.com/games/boxart/full_9470074AmericaFrontccc.png,Japan
Super Mario 3D World,WiiU,Nintendo,Platform,2014,USA,58,700584,1366826,https://www.vgchartz.com/games/boxart/full_5846657AmericaFrontccc.jpg,Japan
Nintendo Land,WiiU,Nintendo,Action,2014,USA,110,675301,2150528,https://www.vgchartz.com/games/boxart/full_6951595AmericaFrontccc.jpg,Japan
New Super Mario Bros. 2,3DS,Nintendo,Platform,2014,USA,123,582143,2972837,https://www.vgchartz.com/games/boxart/full_9872028AmericaFrontccc.jpg,Japan
Tomodachi Life,3DS,Nintendo,Simulation,2014,USA,30,573130,573130,https://www.vgchartz.com/games/boxart/full_6316001AmericaFrontccc.png,Japan
Mario Kart 7,3DS,Nintendo,Racing,2014,USA,160,449456,3734999,https://www.vgchartz.com/games/boxart/full_mario-kart-7_649AmericaFront.jpg,Japan
New Super Mario Bros. U,WiiU,Nintendo,Action,2014,USA,110,441116,1953198,https://www.vgchartz.com/games/boxart/full_2519436AmericaFrontccc.jpg,Japan
Donkey Kong Country: Tropical Freeze,WiiU,Nintendo,Platform,2014,USA,45,423733,423733,https://www.vgchartz.com/games/boxart/full_3796205AmericaFrontccc.jpg,Japan
New Super Luigi U,WiiU,Nintendo,Platform,2014,USA,70,403209,1064217,https://www.vgchartz.com/games/boxart/full_7899849AmericaFrontccc.png,Japan
Mario Kart Wii,Wii,Nintendo,Racing,2014,USA,348,376403,14215985,https://www.vgchartz.com/games/boxart/full_8932480AmericaFrontccc.jpg,Japan
Hyrule Warriors,WiiU,Nintendo,Action,2014,USA,14,363901,363901,https://www.vgchartz.com/games/boxart/full_4276770AmericaFrontccc.jpg,Japan
Animal Crossing: New Leaf,3DS,Nintendo,Action,2014,USA,81,362847,1421131,https://www.vgchartz.com/games/boxart/full_7774244AmericaFrontccc.jpg,Japan
Bravely Default: Flying Fairy,3DS,Nintendo,Role-Playing,2014,USA,47,360719,360719,https://www.vgchartz.com/games/boxart/full_3643743AmericaFrontccc.png,Japan
Kirby: Triple Deluxe,3DS,Nintendo,Platform,2014,USA,35,360686,360686,https://www.vgchartz.com/games/boxart/full_2472443AmericaFrontccc.jpg,Japan
New Super Mario Bros. Wii,Wii,Nintendo,Platform,2014,USA,267,351598,13067680,https://www.vgchartz.com/games/boxart/full_1410872AmericaFrontccc.jpg,Japan
Yoshi's New Island,3DS,Nintendo,Action,2014,USA,42,326880,326880,https://www.vgchartz.com/games/boxart/full_5999233AmericaFrontccc.jpg,Japan
Super Mario 3D Land,3DS,Nintendo,Platform,2014,USA,163,304809,4173769,https://www.vgchartz.com/games/boxart/full_super-mario-3dland_167AmericaFront.jpg,Japan
Pokemon Omega Ruby and Alpha Sapphire,3DS,Nintendo,Role-Playing,2014,Europe,6,1742263,1742263,https://www.vgchartz.com/games/boxart/full_5184866AmericaFrontccc.png,Japan
Tomodachi Life,3DS,Nintendo,Simulation,2014,Europe,31,1252915,1252915,https://www.vgchartz.com/games/boxart/full_6316001AmericaFrontccc.png,Japan
Mario Kart 8,WiiU,Nintendo,Racing,2014,Europe,32,1232590,1232590,https://www.vgchartz.com/games/boxart/full_638065AmericaFrontccc.jpg,Japan
Pokemon X/Y,3DS,Nintendo,Role-Playing,2014,Europe,65,988153,3223235,https://www.vgchartz.com/games/boxart/full_9470074AmericaFrontccc.png,Japan
Super Smash Bros. for Nintendo 3DS,3DS,Nintendo,Fighting,2014,Europe,14,846065,846065,https://www.vgchartz.com/games/boxart/full_4463374AmericaFrontccc.jpg,Japan
Super Smash Bros. for Wii U,WiiU,Nintendo,Fighting,2014,Europe,6,591478,591478,https://www.vgchartz.com/games/boxart/full_8573628AmericaFrontccc.jpg,Japan
Animal Crossing: New Leaf,3DS,Nintendo,Action,2014,Europe,82,575043,1682845,https://www.vgchartz.com/games/boxart/full_7774244AmericaFrontccc.jpg,Japan
Mario Kart 7,3DS,Nintendo,Racing,2014,Europe,162,554394,3232282,https://www.vgchartz.com/games/boxart/full_mario-kart-7_649AmericaFront.jpg,Japan
New Super Mario Bros. 2,3DS,Nintendo,Platform,2014,Europe,125,445961,2395332,https://www.vgchartz.com/games/boxart/full_9872028AmericaFrontccc.jpg,Japan
Super Mario 3D World,WiiU,Nintendo,Platform,2014,Europe,58,408823,742813,https://www.vgchartz.com/games/boxart/full_5846657AmericaFrontccc.jpg,Japan
New Super Mario Bros. U,WiiU,Nintendo,Platform,2014,Europe,110,349060,998911,https://www.vgchartz.com/games/boxart/full_2519436AmericaFrontccc.jpg,Japan
Super Mario 3D Land,3DS,Nintendo,Platform,2014,Europe,164,321574,2689756,https://www.vgchartz.com/games/boxart/full_super-mario-3dland_167AmericaFront.jpg,Japan
Donkey Kong Country: Tropical Freeze,WiiU,Nintendo,Platform,2014,Europe,46,304344,304344,https://www.vgchartz.com/games/boxart/full_3796205AmericaFrontccc.jpg,Japan
Yoshi's New Island,3DS,Nintendo,Action,2014,Europe,43,293169,293169,https://www.vgchartz.com/games/boxart/full_5999233AmericaFrontccc.jpg,Japan
Mario Party Island Tour,3DS,Nintendo,Action,2014,Europe,51,289900,303178,https://www.vgchartz.com/games/boxart/full_7715117AmericaFrontccc.jpg,Japan
Luigi's Mansion: Dark Moon,3DS,Nintendo,Adventure,2014,Europe,93,287651,1219707,https://www.vgchartz.com/games/boxart/full_5092550AmericaFrontccc.png,Japan
Pokemon Omega Ruby and Alpha Sapphire,3DS,Nintendo,Role-Playing,2014,UK,5,296459,296459,https://www.vgchartz.com/games/boxart/full_5184866AmericaFrontccc.png,Japan
Mario Kart 8,WiiU,Nintendo,Racing,2014,UK,31,241284,241568,https://www.vgchartz.com/games/boxart/full_638065AmericaFrontccc.jpg,Japan
Pokemon X/Y,3DS,Nintendo,Role-Playing,2014,UK,64,185071,644552,https://www.vgchartz.com/games/boxart/full_9470074AmericaFrontccc.png,Japan
Tomodachi Life,3DS,Nintendo,Simulation,2014,UK,30,170555,170555,https://www.vgchartz.com/games/boxart/full_6316001AmericaFrontccc.png,Japan
Super Smash Bros. for Nintendo 3DS,3DS,Nintendo,Fighting,2014,UK,13,151802,151802,https://www.vgchartz.com/games/boxart/full_4463374AmericaFrontccc.jpg,Japan
Super Smash Bros. for Wii U,WiiU,Nintendo,Fighting,2014,UK,5,96498,96498,https://www.vgchartz.com/games/boxart/full_8573628AmericaFrontccc.jpg,Japan
New Super Mario Bros. U,WiiU,Nintendo,Platform,2014,UK,109,89215,244568,https://www.vgchartz.com/games/boxart/full_2519436AmericaFrontccc.jpg,Japan
Mario Kart 7,3DS,Nintendo,Racing,2014,UK,161,84834,674778,https://www.vgchartz.com/games/boxart/full_mario-kart-7_649AmericaFront.jpg,Japan
Super Mario 3D World,WiiU,Nintendo,Platform,2014,UK,57,83745,150431,https://www.vgchartz.com/games/boxart/full_5846657AmericaFrontccc.jpg,Japan
Nintendo Land,WiiU,Nintendo,Misc,2014,UK,109,79286,232293,https://www.vgchartz.com/games/boxart/full_6951595AmericaFrontccc.jpg,Japan
Animal Crossing: New Leaf,3DS,Nintendo,Action,2014,UK,81,75360,341808,https://www.vgchartz.com/games/boxart/full_7774244AmericaFrontccc.jpg,Japan
Pokemon Omega Ruby and Alpha Sapphire,3DS,Nintendo,Role-Playing,2014,Germany,5,389100,389100,https://www.vgchartz.com/games/boxart/full_5184866AmericaFrontccc.png,Japan
Tomodachi Life,3DS,Nintendo,Simulation,2014,Germany,30,309750,309750,https://www.vgchartz.com/games/boxart/full_6316001AmericaFrontccc.png,Japan
Mario Kart 8,WiiU,Nintendo,Racing,2014,Germany,31,284570,284808,https://www.vgchartz.com/games/boxart/full_638065AmericaFrontccc.jpg,Japan
Pokemon X/Y,3DS,Nintendo,Role-Playing,2014,Germany,64,198258,605137,https://www.vgchartz.com/games/boxart/full_9470074AmericaFrontccc.png,Japan
Super Smash Bros. for Nintendo 3DS,3DS,Nintendo,Fighting,2014,Germany,13,195675,195675,https://www.vgchartz.com/games/boxart/full_4463374AmericaFrontccc.jpg,Japan
Animal Crossing: New Leaf,3DS,Nintendo,Simulation,2014,Germany,81,161540,429276,https://www.vgchartz.com/games/boxart/full_7774244AmericaFrontccc.jpg,Japan
Mario Kart 7,3DS,Nintendo,Racing,2014,Germany,161,146090,864410,https://www.vgchartz.com/games/boxart/full_mario-kart-7_649AmericaFront.jpg,Japan
Super Smash Bros. for Wii U,WiiU,Nintendo,Fighting,2014,Germany,5,138366,138366,https://www.vgchartz.com/games/boxart/full_8573628AmericaFrontccc.jpg,Japan
New Super Mario Bros. 2,3DS,Nintendo,Platform,2014,Germany,124,103713,667819,https://www.vgchartz.com/games/boxart/full_9872028AmericaFrontccc.jpg,Japan
Super Mario 3D World,WiiU,Nintendo,Platform,2014,Germany,57,99782,196689,https://www.vgchartz.com/games/boxart/full_5846657AmericaFrontccc.jpg,Japan
Donkey Kong Country: Tropical Freeze,WiiU,Nintendo,Platform,2014,Germany,45,90524,90892,https://www.vgchartz.com/games/boxart/full_3796205AmericaFrontccc.jpg,Japan
Yoshi's New Island,3DS,Nintendo,Action,2014,Germany,42,86045,86326,https://www.vgchartz.com/games/boxart/full_5999233AmericaFrontccc.jpg,Japan
Mario Party Island Tour,3DS,Nintendo,Misc,2014,Germany,50,79444,85304,https://www.vgchartz.com/games/boxart/full_7715117AmericaFrontccc.jpg,Japan
New Super Mario Bros. U,WiiU,Nintendo,Action,2014,Germany,109,73123,234135,https://www.vgchartz.com/games/boxart/full_2519436AmericaFrontccc.jpg,Japan
Super Mario 3D Land,3DS,Nintendo,Platform,2014,Germany,163,69716,662005,https://www.vgchartz.com/games/boxart/full_super-mario-3dland_167AmericaFront.jpg,Japan
Pokemon Black / White Version 2,DS,Nintendo,Role-Playing,2014,Germany,116,68420,398072,https://www.vgchartz.com/games/boxart/full_3674437AmericaFrontccc.png,Japan
Hyrule Warriors,WiiU,Nintendo,Action,2014,Germany,15,64679,65006,https://www.vgchartz.com/games/boxart/full_4276770AmericaFrontccc.jpg,Japan
Pokemon Omega Ruby and Alpha Sapphire,3DS,Nintendo,Role-Playing,2014,France,5,468526,468526,https://www.vgchartz.com/games/boxart/full_5184866AmericaFrontccc.png,Japan
Tomodachi Life,3DS,Nintendo,Simulation,2014,France,30,434415,434415,https://www.vgchartz.com/games/boxart/full_6316001AmericaFrontccc.png,Japan
Mario Kart 8,WiiU,Nintendo,Racing,2014,France,31,364805,365391,https://www.vgchartz.com/games/boxart/full_638065AmericaFrontccc.jpg,Japan
Super Smash Bros. for Nintendo 3DS,3DS,Nintendo,Fighting,2014,France,13,256527,256527,https://www.vgchartz.com/games/boxart/full_4463374AmericaFrontccc.jpg,Japan
Pokemon X/Y,3DS,Nintendo,Role-Playing,2014,France,64,199623,723425,https://www.vgchartz.com/games/boxart/full_9470074AmericaFrontccc.png,Japan
Animal Crossing: New Leaf,3DS,Nintendo,Simulation,2014,France,81,176076,504083,https://www.vgchartz.com/games/boxart/full_7774244AmericaFrontccc.jpg,Japan
Mario Kart 7,3DS,Nintendo,Racing,2014,France,161,166433,939384,https://www.vgchartz.com/games/boxart/full_mario-kart-7_649AmericaFront.jpg,Japan
Super Smash Bros. for Wii U,WiiU,Nintendo,Fighting,2014,France,5,146961,146961,https://www.vgchartz.com/games/boxart/full_8573628AmericaFrontccc.jpg,Japan
New Super Mario Bros. 2,3DS,Nintendo,Platform,2014,France,124,141136,700512,https://www.vgchartz.com/games/boxart/full_9872028AmericaFrontccc.jpg,Japan
Super Mario 3D World,WiiU,Nintendo,Platform,2014,France,57,103240,200413,https://www.vgchartz.com/games/boxart/full_5846657AmericaFrontccc.jpg,Japan
Super Mario 3D Land,3DS,Nintendo,Platform,2014,France,163,97081,753538,https://www.vgchartz.com/games/boxart/full_super-mario-3dland_167AmericaFront.jpg,Japan
Luigi's Mansion: Dark Moon,3DS,Nintendo,Action,2014,France,92,93903,412883,https://www.vgchartz.com/games/boxart/full_5092550AmericaFrontccc.png,Japan
Mario Party Island Tour,3DS,Nintendo,Action,2014,France,50,88078,91276,https://www.vgchartz.com/games/boxart/full_7715117AmericaFrontccc.jpg,Japan
New Super Mario Bros. U,WiiU,Nintendo,Action,2014,France,109,86355,275847,https://www.vgchartz.com/games/boxart/full_2519436AmericaFrontccc.jpg,Japan
Yoshi's New Island,3DS,Nintendo,Action,2014,France,42,84090,84340,https://www.vgchartz.com/games/boxart/full_5999233AmericaFrontccc.jpg,Japan
Donkey Kong Country: Tropical Freeze,WiiU,Nintendo,Platform,2014,France,45,77038,77432,https://www.vgchartz.com/games/boxart/full_3796205AmericaFrontccc.jpg,Japan
New Super Luigi U,WiiU,Nintendo,Platform,2014,France,75,76476,149852,https://www.vgchartz.com/games/boxart/full_7899849AmericaFrontccc.png,Japan
Pokemon Black / White Version 2,DS,Nintendo,Role-Playing,2014,France,116,67777,419868,https://www.vgchartz.com/games/boxart/full_3674437AmericaFrontccc.png,Japan
Nintendo Land,WiiU,Nintendo,Action,2014,France,109,65256,257586,https://www.vgchartz.com/games/boxart/full_6951595AmericaFrontccc.jpg,Japan
Hyrule Warriors,WiiU,Nintendo,Action,2014,France,15,59287,59593,https://www.vgchartz.com/games/boxart/full_4276770AmericaFrontccc.jpg,Japan
Kirby: Triple Deluxe,3DS,Nintendo,Platform,2014,France,33,59125,59646,https://www.vgchartz.com/games/boxart/full_2472443AmericaFrontccc.jpg,Japan
The Legend of Zelda: A Link Between Worlds,3DS,Nintendo,Action,2014,France,58,59111,184092,https://www.vgchartz.com/games/boxart/full_6562868AmericaFrontccc.jpg,Japan
Wii Party U,WiiU,Nintendo,Action,2014,France,62,51800,116468,https://www.vgchartz.com/games/boxart/full_352331AmericaFrontccc.jpg,Japan
Fantasy Life,3DS,Nintendo,Role-Playing,2014,France,14,49377,49502,https://www.vgchartz.com/games/boxart/full_5052582AmericaFrontccc.png,Japan
Pocket Monsters Omega Ruby and Alpha Sapphire,3DS,Nintendo,Role-Playing,2014,Japan,6,2445273,2445273,https://www.vgchartz.com/games/boxart/full_5184866AmericaFrontccc.png,Japan
Dairantou Smash Bros. for Nintendo 3DS,3DS,Nintendo,Fighting,2014,Japan,16,2015892,2015892,https://www.vgchartz.com/games/boxart/full_4293614JapanFrontccc.jpg,Japan
Mario Kart 8,WiiU,Nintendo,Racing,2014,Japan,31,844134,844134,https://www.vgchartz.com/games/boxart/full_1699248JapanFrontccc.jpg,Japan
Kirby: Triple Deluxe,3DS,Nintendo,Platform,2014,Japan,51,679872,679872,https://www.vgchartz.com/games/boxart/full_175314JapanFrontccc.jpg,Japan
Dairantou Smash Bros. for Wii U,WiiU,Nintendo,Fighting,2014,Japan,4,479092,479092,https://www.vgchartz.com/games/boxart/full_1783584JapanFrontccc.jpg,Japan
Mario Party Island Tour,3DS,Nintendo,Action,2014,Japan,41,469845,469845,https://www.vgchartz.com/games/boxart/full_1591030JapanFrontccc.jpg,Japan
Pocket Monsters X/Y,3DS,Nintendo,Role-Playing,2014,Japan,64,338648,4276631,https://www.vgchartz.com/games/boxart/full_9470074AmericaFrontccc.png,Japan
Yoshi's New Island,3DS,Nintendo,Action,2014,Japan,23,240661,240661,https://www.vgchartz.com/games/boxart/full_3810798JapanFrontccc.jpg,Japan
Animal Crossing: Jump Out,3DS,Nintendo,Action,2014,Japan,112,221855,3983621,https://www.vgchartz.com/games/boxart/full_7774244AmericaFrontccc.jpg,Japan
Wii Party U,WiiU,Nintendo,Action,2014,Japan,61,218927,804297,https://www.vgchartz.com/games/boxart/full_3621313JapanFrontccc.jpg,Japan
New Super Mario Bros. U,WiiU,Nintendo,Action,2014,Japan,108,203061,1225548,https://www.vgchartz.com/games/boxart/full_4767231JapanFrontccc.jpg,Japan
Kaseki Horider: Mugen Gear,3DS,Nintendo,Role-Playing,2014,Japan,44,194470,194470,https://www.vgchartz.com/games/boxart/full_1397931JapanFrontccc.jpg,Japan
Mario Kart 7,3DS,Nintendo,Racing,2014,Japan,161,181682,2438597,https://www.vgchartz.com/games/boxart/full_mario-kart-7_716JapanFront.jpg,Japan
Super Mario 3D World,WiiU,Nintendo,Platform,2014,Japan,58,158994,614449,https://www.vgchartz.com/games/boxart/full_6140642JapanFrontccc.jpg,Japan
The Legend of Zelda: A Link Between Worlds,3DS,Nintendo,Action,2014,Japan,53,135948,432174,https://www.vgchartz.com/games/boxart/full_1338241JapanFrontccc.jpg,Japan
Mario Golf: World Tour,3DS,Nintendo,Action,2014,Japan,35,135533,135533,https://www.vgchartz.com/games/boxart/full_5790591JapanFrontccc.jpg,Japan
Pokemon Art Academy,3DS,Nintendo,Action,2014,Japan,28,127023,127023,https://www.vgchartz.com/games/boxart/full_3517674AmericaFrontccc.png,Japan
Donkey Kong Country: Tropical Freeze,WiiU,Nintendo,Platform,2014,Japan,46,126016,126016,https://www.vgchartz.com/games/boxart/full_8948687JapanFrontccc.jpg,Japan
Hyrule Warriors,WiiU,Nintendo,Action,2014,Japan,20,119562,119562,https://www.vgchartz.com/games/boxart/full_2045762JapanFrontccc.jpg,Japan
Susume! Kinopio Taichou,WiiU,Nintendo,Adventure,2014,Japan,7,118054,118054,https://www.vgchartz.com/games/boxart/full_5042782JapanFrontccc.jpg,Japan
Tomodachi Collection: Shin Seikatsu,3DS,Nintendo,Simulation,2014,Japan,89,117228,1745036,https://www.vgchartz.com/games/boxart/full_5358761JapanFrontccc.jpg,Japan
Wagamama Fashion: GirlsMode - Yokubari Sengen!,3DS,Nintendo,Misc,2014,Japan,118,115096,494049,https://www.vgchartz.com/games/boxart/full_8651461AmericaFrontccc.jpg,Japan
Wii Fit U,WiiU,Nintendo,Action,2014,Japan,48,115025,184877,https://www.vgchartz.com/games/boxart/full_4689929JapanFrontccc.jpg,Japan
New Super Mario Bros. 2,3DS,Nintendo,Platform,2014,Japan,127,97156,2338917,https://www.vgchartz.com/games/boxart/full_8429855JapanFrontccc.jpg,Japan
Splatoon,WiiU,Nintendo,Shooter,2015,Global,32,3871492,3871492,https://www.vgchartz.com/games/boxart/full_8081400AmericaFrontccc.png,Japan
Super Mario Maker,WiiU,Nintendo,Platform,2015,Global,17,2682019,2682019,https://www.vgchartz.com/games/boxart/full_3540643AmericaFrontccc.jpg,Japan
